Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
118,Reggie Jackson,SG,30,LAC,19,17,622,122,252,0.484,58,142,0.408,64,110,0.582,0.599,36,41,0.878,7,53,60,65,18,3,28,49,338,jacksre01
119,LeBron James,PG,36,LAL,6,6,224,54,114,0.474,18,48,0.375,36,66,0.545,0.553,14,23,0.609,7,36,43,48,9,2,25,7,140,jamesle01
120,Mike James,PG,30,BRK,9,0,103,14,43,0.326,5,16,0.313,9,27,0.333,0.384,0,0,,2,14,16,12,2,0,3,6,33,jamesmi02
121,Isaiah Joe,SG,21,PHI,4,0,9,1,3,0.333,0,2,0,1,1,1,0.333,0,0,,0,0,0,1,0,0,0,2,2,joeis01
122,Alize Johnson,PF,24,BRK,5,0,23,4,7,0.571,0,0,,4,7,0.571,0.571,0,0,,3,10,13,0,3,0,3,1,8,johnsal02
123,Cameron Johnson,PF,24,PHO,21,0,443,55,110,0.5,33,74,0.446,22,36,0.611,0.65,29,32,0.906,16,50,66,16,19,4,15,28,172,johnsca02
124,Tyler Johnson,SG,28,BRK,8,0,69,6,17,0.353,3,11,0.273,3,6,0.5,0.441,2,2,1,2,4,6,5,2,0,1,9,17,johnsty01
125,Nikola Joki?,C,25,DEN,10,10,345,116,228,0.509,20,53,0.377,96,175,0.549,0.553,46,55,0.836,37,79,116,50,6,9,24,23,298,jokicni01
126,Derrick Jones Jr.,SF,23,POR,2,0,10,2,5,0.4,0,2,0,2,3,0.667,0.4,0,0,,0,0,0,0,1,0,0,2,4,jonesde02
127,Tyus Jones,PG,24,MEM,5,0,47,6,17,0.353,1,4,0.25,5,13,0.385,0.382,2,2,1,1,6,7,6,1,0,0,1,15,jonesty01
128,Frank Kaminsky,C,27,PHO,10,0,68,10,22,0.455,1,5,0.2,9,17,0.529,0.477,1,1,1,2,12,14,14,2,3,4,9,22,kaminfr01
129,Luke Kennard,SG,24,LAC,15,0,219,31,65,0.477,21,51,0.412,10,14,0.714,0.638,1,2,0.5,5,9,14,7,2,0,3,15,84,kennalu01
130,Maxi Kleber,PF,29,DAL,7,4,187,12,30,0.4,8,20,0.4,4,10,0.4,0.533,5,7,0.714,5,20,25,10,3,0,1,19,37,klebima01
131,Nathan Knight,PF,23,ATL,6,0,14,2,7,0.286,0,2,0,2,5,0.4,0.286,0,2,0,0,6,6,0,0,2,0,2,4,knighna01
132,Kevin Knox,SF,21,NYK,1,0,4,0,0,,0,0,,0,0,,,2,2,1,0,1,1,1,0,1,0,0,2,knoxke01
133,John Konchar,SG,24,MEM,1,0,3,0,1,0,0,1,0,0,0,,0,0,0,,0,1,1,0,0,1,0,0,0,konchjo01
134,Furkan Korkmaz,SG,23,PHI,12,4,195,30,73,0.411,14,44,0.318,16,29,0.552,0.507,10,14,0.714,4,20,24,7,7,3,5,9,84,korkmfu01
135,Luke Kornet,C,25,BOS,2,0,5,1,1,1,0,0,,1,1,1,1,1,2,0.5,0,3,3,0,0,0,0,0,3,kornelu01
136,Kyle Kuzma,SF,25,LAL,6,0,129,14,48,0.292,4,23,0.174,10,25,0.4,0.333,6,9,0.667,4,19,23,7,2,1,6,8,38,kuzmaky01
137,Romeo Langford,SG,21,BOS,4,2,109,13,32,0.406,6,17,0.353,7,15,0.467,0.5,4,4,1,5,5,10,5,3,2,1,2,36,langfro01
138,T.J. Leaf,PF,23,POR,3,0,7,3,4,0.75,0,0,,3,4,0.75,0.75,0,0,,2,1,3,0,0,0,0,0,6,leaftj01
139,Alex Len,C,27,WAS,5,3,42,8,14,0.571,0,0,,8,14,0.571,0.571,4,7,0.571,4,7,11,2,1,0,1,8,20,lenal01
140,Kawhi Leonard,SF,29,LAC,11,11,432,122,213,0.573,24,61,0.393,98,152,0.645,0.629,66,75,0.88,22,63,85,48,23,9,24,29,334,leonaka01
141,Damian Lillard,PG,30,POR,6,6,248,62,134,0.463,35,78,0.449,27,56,0.482,0.593,47,50,0.94,1,25,26,61,6,4,13,9,206,lillada01
142,Nassir Little,PF,20,POR,3,0,9,1,4,0.25,1,4,0.25,0,0,,0.375,2,4,0.5,0,1,1,0,0,1,1,0,5,littlna01
143,Brook Lopez,C,32,MIL,23,23,667,119,217,0.548,23,72,0.319,96,145,0.662,0.601,37,43,0.86,48,87,135,6,17,34,25,48,298,lopezbr01
144,Robin Lopez,C,32,WAS,5,0,73,18,25,0.72,0,0,,18,25,0.72,0.72,1,4,0.25,4,5,9,0,0,4,1,7,37,lopezro01
145,Timothé Luwawu-Cabarrot,SF,25,BRK,7,0,25,3,10,0.3,2,6,0.333,1,4,0.25,0.4,0,0,,0,3,3,2,0,0,1,1,8,luwawti01
146,Terance Mann,SG,24,LAC,19,6,378,54,104,0.519,16,37,0.432,38,67,0.567,0.596,20,28,0.714,17,35,52,14,10,5,4,41,144,mannte01
147,Boban Marjanovi?,C,32,DAL,4,3,83,20,39,0.513,0,0,,20,39,0.513,0.513,7,9,0.778,14,18,32,4,0,1,4,13,47,marjabo01
148,Garrison Mathews,SG,24,WAS,3,0,17,0,4,0,0,4,0,0,0,,0,4,5,0.8,0,2,2,0,0,0,0,4,4,mathega01
149,Wesley Matthews,SG,34,LAL,6,1,110,10,33,0.303,7,25,0.28,3,8,0.375,0.409,6,6,1,5,5,10,2,2,0,0,13,33,matthwe02
150,Tyrese Maxey,SG,20,PHI,12,0,156,29,66,0.439,4,12,0.333,25,54,0.463,0.47,14,22,0.636,1,21,22,16,3,6,5,16,76,maxeyty01
151,Skylar Mays,SG,23,ATL,7,0,17,4,5,0.8,0,0,,4,5,0.8,0.8,0,0,,0,2,2,1,2,0,1,1,8,mayssk01
152,CJ McCollum,SG,29,POR,6,6,240,50,114,0.439,14,42,0.333,36,72,0.5,0.5,10,13,0.769,6,30,36,26,2,4,12,25,124,mccolcj01
153,JaVale McGee,C,33,DEN,4,0,34,3,10,0.3,0,2,0,3,8,0.375,0.3,2,6,0.333,3,9,12,3,1,5,1,4,8,mcgeeja01
154,Alfonzo McKinnie,SF,28,LAL,2,0,12,0,3,0,0,2,0,0,1,0,0,0,0,,0,1,1,0,0,0,0,1,0,mckinal01
155,Ben McLemore,SG,27,LAL,4,0,36,2,9,0.222,2,6,0.333,0,3,0,0.333,0,0,,1,6,7,1,1,0,1,5,6,mclembe01
156,Nicolò Melli,PF,30,DAL,3,0,19,0,4,0,0,2,0,0,2,0,0,0,0,,2,4,6,0,1,0,0,3,0,mellini01
157,De'Anthony Melton,PG,22,MEM,5,0,83,11,31,0.355,6,20,0.3,5,11,0.455,0.452,3,5,0.6,4,12,16,5,1,4,3,7,31,meltode01
158,Sam Merrill,SG,24,MIL,8,0,30,2,7,0.286,1,5,0.2,1,2,0.5,0.357,0,0,,1,4,5,1,4,0,1,2,5,merrisa01
159,Khris Middleton,SF,29,MIL,23,23,922,198,452,0.438,60,175,0.343,138,277,0.498,0.504,86,97,0.887,25,149,174,118,35,4,74,58,542,middlkh01
160,Paul Millsap,PF,35,DEN,9,0,109,22,50,0.44,6,23,0.261,16,27,0.593,0.5,8,13,0.615,9,26,35,15,3,6,8,14,58,millspa01
161,Shake Milton,SG,24,PHI,12,0,121,15,47,0.319,8,19,0.421,7,28,0.25,0.404,14,15,0.933,0,9,9,9,3,1,11,18,52,miltosh01
162,Donovan Mitchell,PG,24,UTA,10,10,346,105,235,0.447,50,115,0.435,55,120,0.458,0.553,63,76,0.829,3,39,42,55,11,2,28,20,323,mitchdo01
163,E'Twaun Moore,SG,31,PHO,7,0,46,8,18,0.444,1,5,0.2,7,13,0.538,0.472,0,0,,0,10,10,9,1,0,3,3,17,mooreet01
164,Ja Morant,PG,21,MEM,5,5,203,55,113,0.487,10,31,0.323,45,82,0.549,0.531,31,40,0.775,7,17,24,41,2,0,17,9,151,moranja01
165,Juwan Morgan,PF,23,UTA,2,0,6,0,0,,0,0,,0,0,,,0,0,,1,1,2,1,0,0,0,1,0,morgaju01
166,Marcus Morris,PF,31,LAC,19,18,604,86,200,0.43,36,96,0.375,50,104,0.481,0.52,24,32,0.75,13,68,81,28,10,10,7,49,232,morrima03
167,Markieff Morris,PF,31,LAL,4,1,38,2,9,0.222,1,4,0.25,1,5,0.2,0.278,4,6,0.667,4,0,4,3,0,1,2,6,9,morrima02
168,Monte Morris,PG,25,DEN,10,1,286,50,116,0.431,16,40,0.4,34,76,0.447,0.5,21,29,0.724,7,17,24,55,10,2,7,12,137,morrimo01
169,Abdel Nader,SF,27,PHO,5,0,29,2,6,0.333,0,2,0,2,4,0.5,0.333,0,0,,0,5,5,0,0,0,0,3,4,naderab01
170,Aaron Nesmith,SF,21,BOS,5,0,75,5,18,0.278,4,14,0.286,1,4,0.25,0.389,2,2,1,2,11,13,1,1,1,2,7,16,nesmiaa01
171,Raul Neto,PG,28,WAS,5,3,112,12,34,0.353,4,15,0.267,8,19,0.421,0.412,4,5,0.8,3,8,11,5,2,0,1,11,32,netora01
172,Georges Niang,PF,27,UTA,11,0,129,11,39,0.282,9,30,0.3,2,9,0.222,0.397,4,4,1,2,17,19,8,0,1,8,19,35,niangge01
173,Zeke Nnaji,PF,20,DEN,5,0,18,4,8,0.5,3,7,0.429,1,1,1,0.688,1,2,0.5,1,1,2,2,1,0,0,1,12,nnajize01
174,Nerlens Noel,C,26,NYK,5,2,92,5,10,0.5,0,0,,5,10,0.5,0.5,13,16,0.813,10,10,20,1,4,3,4,15,23,noelne01
175,Frank Ntilikina,PG,22,NYK,3,0,4,0,1,0,0,1,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,ntilila01
176,Kendrick Nunn,PG,25,MIA,4,2,93,17,43,0.395,5,18,0.278,12,25,0.48,0.453,2,2,1,0,6,6,6,2,0,3,4,41,nunnke01
177,Jusuf Nurki?,C,26,POR,6,6,173,30,55,0.545,1,5,0.2,29,50,0.58,0.555,18,25,0.72,18,44,62,16,3,7,14,30,79,nurkiju01
178,Jordan Nwora,SF,22,MIL,5,0,31,4,18,0.222,2,8,0.25,2,10,0.2,0.278,5,7,0.714,5,4,9,1,0,1,1,1,15,nworajo01
179,Royce O'Neale,SF,27,UTA,11,11,404,43,85,0.506,28,60,0.467,15,25,0.6,0.671,10,12,0.833,16,64,80,23,12,3,8,41,124,onealro01
180,Semi Ojeleye,PF,26,BOS,2,0,12,0,4,0,0,3,0,0,1,0,0,1,2,0.5,0,0,0,0,1,1,0,0,1,ojelese01
181,Onyeka Okongwu,C,20,ATL,18,0,166,17,31,0.548,0,1,0,17,30,0.567,0.548,14,21,0.667,21,27,48,2,5,13,4,28,48,okongon01
182,KZ Okpala,PF,21,MIA,2,0,6,0,1,0,0,1,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,okpalkz01
183,Miye Oni,SG,23,UTA,8,0,41,0,5,0,0,5,0,0,0,,0,0,0,,3,0,3,0,1,0,0,8,0,onimi01
184,Daniel Oturu,C,21,LAC,8,0,15,2,5,0.4,0,1,0,2,4,0.5,0.4,1,2,0.5,2,2,4,0,0,1,0,2,5,oturuda01
185,Jabari Parker,PF,25,BOS,4,0,59,13,21,0.619,2,5,0.4,11,16,0.688,0.667,6,8,0.75,2,13,15,2,0,3,6,7,34,parkeja01
186,Chris Paul,PG,35,PHO,20,20,683,149,300,0.497,29,65,0.446,120,235,0.511,0.545,57,65,0.877,9,61,70,171,23,3,43,48,384,paulch01
187,Cameron Payne,PG,26,PHO,22,2,418,82,193,0.425,25,69,0.362,57,124,0.46,0.49,16,18,0.889,6,49,55,70,17,11,24,39,205,payneca01
188,Elfrid Payton,PG,26,NYK,2,2,13,0,5,0,0,0,,0,5,0,0,1,2,0.5,0,0,0,1,1,0,0,1,1,paytoel01
189,Reggie Perry,PF,20,BRK,5,0,22,7,13,0.538,2,5,0.4,5,8,0.625,0.615,0,0,,4,2,6,1,1,0,3,4,16,perryre01
190,Michael Porter Jr.,SF,22,DEN,10,10,332,64,135,0.474,29,73,0.397,35,62,0.565,0.581,17,21,0.81,12,50,62,13,11,3,16,31,174,portemi01
191,Bobby Portis,C,25,MIL,20,2,366,70,151,0.464,18,52,0.346,52,99,0.525,0.523,18,25,0.72,33,67,100,12,14,7,9,31,176,portibo01
192,Kristaps Porzi??is,C,25,DAL,7,7,233,34,72,0.472,8,27,0.296,26,45,0.578,0.528,16,19,0.842,7,31,38,9,9,5,3,19,92,porzikr01
193,Dwight Powell,C,29,DAL,7,0,52,7,8,0.875,0,0,,7,8,0.875,0.875,5,6,0.833,5,8,13,6,2,0,1,8,19,poweldw01
194,Norman Powell,SF,27,POR,6,6,216,38,76,0.5,10,26,0.385,28,50,0.56,0.566,16,18,0.889,3,10,13,12,5,6,7,17,102,powelno01
195,Payton Pritchard,SG,23,BOS,5,0,67,6,17,0.353,3,10,0.3,3,7,0.429,0.441,2,2,1,2,7,9,12,2,0,3,4,17,pritcpa01
196,Immanuel Quickley,PG,21,NYK,5,0,77,10,33,0.303,4,11,0.364,6,22,0.273,0.364,5,7,0.714,0,7,7,5,3,0,6,8,29,quickim01
197,Julius Randle,PF,26,NYK,5,5,180,28,94,0.298,11,33,0.333,17,61,0.279,0.356,23,27,0.852,11,47,58,20,3,0,23,18,90,randlju01
198,Cam Reddish,SF,21,ATL,4,0,92,19,36,0.528,9,14,0.643,10,22,0.455,0.653,4,5,0.8,1,13,14,7,6,2,5,11,51,reddica01
199,Paul Reed,PF,21,PHI,3,0,11,2,4,0.5,0,0,,2,4,0.5,0.5,0,0,,3,5,8,0,0,1,0,1,4,reedpa01
200,Josh Richardson,SG,27,DAL,7,0,94,11,28,0.393,3,10,0.3,8,18,0.444,0.446,9,9,1,3,8,11,5,2,0,6,8,34,richajo01
201,Austin Rivers,SG,28,DEN,10,9,305,30,69,0.435,19,46,0.413,11,23,0.478,0.572,13,16,0.813,1,16,17,21,2,3,9,32,92,riverau01
202,Duncan Robinson,SF,26,MIA,4,4,100,11,29,0.379,10,27,0.37,1,2,0.5,0.552,9,10,0.9,0,11,11,3,3,0,4,13,41,robindu01
203,Rajon Rondo,PG,34,LAC,13,0,220,18,53,0.34,11,28,0.393,7,25,0.28,0.443,8,12,0.667,4,30,34,50,5,3,14,18,55,rondora01
204,Derrick Rose,PG,32,NYK,5,3,175,40,84,0.476,8,17,0.471,32,67,0.478,0.524,9,9,1,4,16,20,25,2,1,8,5,97,rosede01
205,Dario Šari?,C,26,PHO,14,0,147,21,45,0.467,8,18,0.444,13,27,0.481,0.556,13,14,0.929,9,26,35,14,2,1,6,21,63,saricda01
206,Dennis Schröder,SG,27,LAL,6,6,196,28,70,0.4,8,26,0.308,20,44,0.455,0.457,22,26,0.846,1,17,18,17,6,1,10,13,86,schrode01
207,Mike Scott,PF,32,PHI,5,0,34,2,9,0.222,2,7,0.286,0,2,0,0.333,0,0,,1,2,3,3,1,1,0,3,6,scottmi01
208,Jay Scrubb,SG,20,LAC,6,0,8,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,scrubja01
209,Landry Shamet,SG,23,BRK,12,0,206,18,41,0.439,10,26,0.385,8,15,0.533,0.561,4,5,0.8,3,18,21,7,5,1,6,19,50,shamela01
210,Ben Simmons,PG,24,PHI,12,12,402,59,95,0.621,0,1,0,59,94,0.628,0.621,25,73,0.342,25,70,95,106,15,10,27,39,143,simmobe01
211,Anfernee Simons,SG,21,POR,6,0,107,14,25,0.56,11,18,0.611,3,7,0.429,0.78,0,0,,3,13,16,5,2,1,1,6,39,simonan01
212,Marcus Smart,PG,26,BOS,5,5,183,29,66,0.439,16,43,0.372,13,23,0.565,0.561,15,21,0.714,4,18,22,30,5,1,14,14,89,smartma01
213,Ish Smith,PG,32,WAS,5,0,111,16,43,0.372,2,7,0.286,14,36,0.389,0.395,0,0,,1,15,16,14,7,2,5,11,34,smithis01
214,Jalen Smith,PF,20,PHO,6,0,18,2,4,0.5,1,1,1,1,3,0.333,0.625,0,0,,2,3,5,1,0,0,1,2,5,smithja04
215,Tony Snell,SG,29,ATL,9,0,66,2,16,0.125,1,11,0.091,1,5,0.2,0.156,0,0,,0,5,5,2,2,1,4,5,5,snellto01
216,Max Strus,SF,24,MIA,2,0,6,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,strusma01
217,Jayson Tatum,SF,22,BOS,5,5,185,47,111,0.423,14,36,0.389,33,75,0.44,0.486,45,49,0.918,3,26,29,23,6,8,13,15,153,tatumja01
218,Jeff Teague,PG,32,MIL,16,0,119,9,31,0.29,5,11,0.455,4,20,0.2,0.371,9,11,0.818,2,6,8,13,3,0,6,9,32,teaguje01
219,Matt Thomas,SG,26,UTA,3,0,7,0,2,0,0,0,,0,2,0,0,0,0,,0,1,1,0,0,0,0,1,0,thomama02
220,Tristan Thompson,PF,29,BOS,5,5,132,20,34,0.588,0,0,,20,34,0.588,0.588,12,17,0.706,29,20,49,5,4,6,5,12,52,thomptr01
221,Matisse Thybulle,SG,23,PHI,12,1,220,25,52,0.481,11,34,0.324,14,18,0.778,0.587,2,5,0.4,4,13,17,3,16,11,2,29,63,thybuma01
222,Xavier Tillman Sr.,PF,22,MEM,3,0,18,1,5,0.2,0,1,0,1,4,0.25,0.2,0,0,,1,2,3,1,1,0,1,2,2,tillmxa01
223,Anthony Tolliver,PF,35,PHI,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,tollian01
224,Obi Toppin,PF,22,NYK,5,0,65,12,23,0.522,3,9,0.333,9,14,0.643,0.587,5,6,0.833,4,9,13,2,0,1,3,6,32,toppiob01
225,Axel Toupane,SF,28,MIL,4,0,10,2,4,0.5,1,2,0.5,1,2,0.5,0.625,0,0,,2,2,4,0,0,0,0,0,5,toupaax01
226,P.J. Tucker,PF,35,MIL,23,19,681,38,98,0.388,19,59,0.322,19,39,0.487,0.485,3,4,0.75,48,63,111,25,22,3,10,77,98,tuckepj01
227,Rayjon Tucker,PG,23,PHI,1,0,2,0,0,,0,0,,0,0,,,1,2,0.5,0,0,0,0,0,0,0,1,1,tuckera01
228,Jonas Valan?i?nas,C,28,MEM,5,5,166,33,58,0.569,2,8,0.25,31,50,0.62,0.586,7,8,0.875,20,29,49,13,3,3,10,18,75,valanjo01
229,Gabe Vincent,PG,24,MIA,3,0,14,2,3,0.667,1,2,0.5,1,1,1,0.833,0,0,,0,1,1,2,0,0,1,0,5,vincega01
230,Kemba Walker,PG,30,BOS,3,3,91,13,41,0.317,3,17,0.176,10,24,0.417,0.354,9,10,0.9,0,12,12,12,1,0,8,10,38,walkeke02
231,Tremont Waters,PG,23,BOS,3,0,6,1,4,0.25,0,2,0,1,2,0.5,0.25,2,3,0.667,0,0,0,2,1,0,2,0,4,watertr01
232,Russell Westbrook,PG,32,WAS,5,5,186,28,84,0.333,5,20,0.25,23,64,0.359,0.363,34,43,0.791,14,38,52,59,2,1,21,17,95,westbru01
233,Grant Williams,PF,22,BOS,5,0,57,6,12,0.5,2,4,0.5,4,8,0.5,0.583,3,3,1,3,7,10,4,1,4,1,7,17,willigr01
234,Lou Williams,PG,34,ATL,18,2,277,50,110,0.455,13,30,0.433,37,80,0.463,0.514,26,27,0.963,2,24,26,39,12,1,22,16,139,willilo02
235,Robert Williams,C,23,BOS,3,0,46,9,14,0.643,0,0,,9,14,0.643,0.643,1,2,0.5,8,7,15,2,1,9,1,7,19,williro04
236,Justise Winslow,SF,24,MEM,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,0,0,0,winslju01
237,Cassius Winston,PG,22,WAS,1,0,5,1,3,0.333,0,1,0,1,2,0.5,0.333,0,0,,1,1,2,1,0,0,2,1,2,winstca01
238,Trae Young,PG,22,ATL,16,16,603,150,359,0.418,45,144,0.313,105,215,0.488,0.481,116,134,0.866,7,38,45,152,20,0,64,35,461,youngtr01
239,Ivica Zubac,C,23,LAC,17,7,301,34,57,0.596,0,0,,34,57,0.596,0.596,39,49,0.796,43,56,99,7,2,12,16,33,107,zubaciv01
